2025-03-09 16:54:02,205 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link4 to child link5 failed
2025-03-09 16:54:02,478 INFO  ExportHelperExtension.cs: 347 - Creating joint link6
2025-03-09 16:54:02,530 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link5 to child link6 failed
2025-03-09 16:54:02,795 INFO  ExportHelperExtension.cs: 347 - Creating joint link7
2025-03-09 16:54:02,820 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link6 to child link7 failed
2025-03-09 16:54:04,431 INFO  ExportHelperExtension.cs: 347 - Creating joint link_tool
2025-03-09 16:54:04,495 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link7 to child link_tool failed
2025-03-09 16:54:04,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from KinovaGen3_7dof.SLDASM
2025-03-09 16:54:04,611 INFO  ExportHelperExtension.cs: 1136 - Found 90 in KinovaGen3_7dof.SLDASM
2025-03-09 16:54:04,611 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in KinovaGen3_7dof.SLDASM
2025-03-09 16:54:04,611 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-09 16:54:04,611 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2025-03-09 16:54:04,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link0.step-1
2025-03-09 16:54:04,612 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link0.step-1
2025-03-09 16:54:04,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link0.step-1
2025-03-09 16:54:04,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1.STEP-1
2025-03-09 16:54:04,612 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link1.STEP-1
2025-03-09 16:54:04,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1.STEP-1
2025-03-09 16:54:04,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LInk2.STEP-1
2025-03-09 16:54:04,613 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LInk2.STEP-1
2025-03-09 16:54:04,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LInk2.STEP-1
2025-03-09 16:54:04,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3.STEP-1
2025-03-09 16:54:04,613 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link3.STEP-1
2025-03-09 16:54:04,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link3.STEP-1
2025-03-09 16:54:04,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link5.STEP-2
2025-03-09 16:54:04,614 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link5.STEP-2
2025-03-09 16:54:04,614 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link5.STEP-2
2025-03-09 16:54:04,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link7.STEP-2
2025-03-09 16:54:04,614 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link7.STEP-2
2025-03-09 16:54:04,614 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link7.STEP-2
2025-03-09 16:54:04,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robotiq_2F-140.STEP-1
2025-03-09 16:54:04,615 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Robotiq_2F-140.STEP-1
2025-03-09 16:54:04,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Robotiq_2F-140.STEP-1
2025-03-09 16:54:04,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link4.STEP-1
2025-03-09 16:54:04,615 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link4.STEP-1
2025-03-09 16:54:04,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4.STEP-1
2025-03-09 16:54:04,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link6.STEP-3
2025-03-09 16:54:04,616 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link6.STEP-3
2025-03-09 16:54:04,616 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link6.STEP-3
